YEAR,MET_NAME,Geography_Description,POPULATION_OTHER,POPULATION_RENTED,POPULATION_OWNED,HOUSEHOLDS_OTHER,HOUSEHOLDS_RENTED,HOUSEHOLDS_OWNED,BEDROOMS_OTHER,BEDROOMS_RENTED,BEDROOMS_OWNED,TOTAL_POPULATION,TOTAL_HOUSEHOLDS,TOTAL_BEDROOMS,DENSITY_OWNED,DENSITY_RENTED,DENSITY_OTHER,BEDROOM_DENSITY_OWNED,BEDROOM_DENSITY_RENTED,BEDROOM_DENSITY_OTHER,MET2013,AGE_UNDER_18_SHARE,AGE_18_TO_24_SHARE,AGE_25_TO_34_SHARE,AGE_34_TO_49_SHARE,AGE_50_AND_OVER_SHARE,CBSA Title,MET_CODE,Geography_Description_right,Period,CBSA_code,Costar_Geography,rent_growth,inventory_units
2007,"Hartford-West Hartford-East Hartford, CT",2013_CBSA_CODE,45498.0,307250.0,836241.0,45498.0,140683.0,314623.0,0.0,403144.0,1268115.0,1188989.0,500804.0,1671259.0,2.6579143927812017,2.183988115124073,1.0,0.6594362498669285,0.7621346218720854,inf,25540,0.2548380797396257,0.1311212367778682,0.18022457282343368,0.23513425549227013,0.21863954434499594,"Hartford-West Hartford-East Hartford, CT",25540,2013_CBSA_CODE,2007 Q4,25540,Hartford - CT USA,0.00638975575566292,57700
2024,"Ithaca, NY",2013_CBSA_CODE,16988.0,32832.0,55878.0,16988.0,18546.0,23513.0,0.0,53350.0,98268.0,105698.0,59047.0,151618.0,2.376472589631268,1.7703008735037205,1.0,0.5686286481865918,0.6154076850984067,inf,27060,0.10468445419103314,0.29903752436647174,0.24649731968810917,0.19298245614035087,0.1856115984405458,"Ithaca, NY",27060,2013_CBSA_CODE,2024 Q4,27060,Ithaca - NY USA,0.0451704151928425,5798
2005,"Altoona, PA",2013_CBSA_CODE,0.0,30364.0,93713.0,,15206.0,37430.0,,45540.0,151310.0,124077.0,,,2.5036868821800695,1.9968433513086938,,0.619344392307184,0.6667545015371102,,11020,0.25345804241865366,0.14322882360690292,0.20280595441970756,0.18693189303122118,0.23297325780529574,"Altoona, PA",11020,2013_CBSA_CODE,2005 Q4,11020,Altoona - PA USA,0.0172369424253702,1388
2022,"Kansas City, MO-KS",2013_CBSA_CODE,33640.0,659558.0,1571175.0,33640.0,322594.0,595597.0,0.0,959217.0,2565198.0,2264373.0,951831.0,3524415.0,2.6379834015282144,2.0445451558305487,1.0,0.6124965792114293,0.6876004074156317,inf,28140,0.2269125687202642,0.1294715551930232,0.2205461839595608,0.1935265738570376,0.24377689301016742,"Kansas City, MO-KS",28140,2013_CBSA_CODE,2022 Q4,28140,Kansas City - MO USA,0.0581685975193977,168727
2007,"Houma-Thibodaux, LA",2013_CBSA_CODE,2005.0,51404.0,171383.0,2005.0,20687.0,60204.0,0.0,65259.0,238978.0,224792.0,82896.0,304237.0,2.846704537904458,2.4848455551795814,1.0,0.7171496957878968,0.7876921190946843,inf,26380,0.34458407905999533,0.1306124037039919,0.148315306201852,0.24612870593728114,0.13806318574430004,"Houma-Thibodaux, LA",26380,2013_CBSA_CODE,2007 Q4,26380,Houma-Thibodaux - LA USA,0.0249522160738707,3948
2021,"Columbia, SC",2013_CBSA_CODE,27827.0,227434.0,581196.0,27827.0,101021.0,233295.0,0.0,327588.0,998681.0,836457.0,362143.0,1326269.0,2.491249276666881,2.2513536789380426,1.0,0.5819636100015921,0.6942684103202803,inf,17900,0.26831960041154795,0.17358002761240623,0.1898133084763052,0.18770280608879938,0.19428053852985921,"Columbia, SC",17900,2013_CBSA_CODE,2021 Q4,17900,Columbia - SC USA,0.102416947484016,38608
2007,"Davenport-Moline-Rock Island, IA-IL",2013_CBSA_CODE,9070.0,85826.0,275839.0,9070.0,41729.0,107135.0,0.0,125676.0,425353.0,370735.0,157934.0,551029.0,2.5746861436505344,2.056747106328932,1.0,0.6484943094324008,0.6829147967790191,inf,19340,0.28888681751450607,0.13262880712138514,0.19970638268123878,0.18019015216834058,0.21057721436394566,"Davenport-Moline-Rock Island, IA-IL",19340,2013_CBSA_CODE,2007 Q4,19340,Davenport - IA USA,0.0245169922709465,12123
2024,"Tucson, AZ",2013_CBSA_CODE,28410.0,320097.0,742892.0,28410.0,153568.0,306064.0,0.0,453701.0,1242460.0,1091399.0,488042.0,1696161.0,2.4272439751163155,2.0843990935611587,1.0,0.5979202549780275,0.7055241227151803,inf,46060,0.20147955151094823,0.19350384414724286,0.20690290755614704,0.1887896481379082,0.22847449366910655,"Tucson, AZ",46060,2013_CBSA_CODE,2024 Q4,46060,Tucson - AZ USA,-0.013724111020565,84980
2011,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013_CBSA_CODE,164582.0,1624913.0,4221426.0,164582.0,708972.0,1519886.0,0.0,2108603.0,6529904.0,6010921.0,2393440.0,8638507.0,2.777462257037699,2.2919283131068644,1.0,0.6464759665685743,0.7706111581933631,inf,37980,0.2575744055220187,0.1295035488053822,0.2087896398145624,0.19754473008708773,0.22239467589957124,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,2013_CBSA_CODE,2011 Q4,37980,Philadelphia - PA USA,0.00902309361845255,289387
2013,"Monroe, MI",2013_CBSA_CODE,1733.0,31075.0,118079.0,1733.0,12747.0,45732.0,0.0,38473.0,185413.0,150887.0,60212.0,223886.0,2.5819776086766377,2.4378285086687064,1.0,0.6368431555500423,0.8077093026278169,inf,33780,0.27539823008849557,0.11552695092518102,0.17029766693483508,0.18030571198712791,0.2811906677393403,"Monroe, MI",33780,2013_CBSA_CODE,2013 Q4,33780,Monroe - MI USA,0.0233175754547119,3330
2017,"Ocala, FL",2013_CBSA_CODE,9115.0,86590.0,258281.0,9115.0,32622.0,107998.0,0.0,108592.0,412467.0,353986.0,149735.0,521059.0,2.3915350284264525,2.6543436944393353,1.0,0.6261858524439531,0.7973883895682923,inf,36100,0.2839473380297956,0.09498787388843978,0.16209723986603533,0.20811872040651344,0.2585171497863495,"Ocala, FL",36100,2013_CBSA_CODE,2017 Q4,36100,Ocala - FL USA,0.0436029620468616,7017
2008,"Springfield, IL",2013_CBSA_CODE,12396.0,48429.0,176452.0,12396.0,23100.0,73211.0,0.0,69154.0,292110.0,237277.0,108707.0,361264.0,2.4101842619278524,2.0964935064935064,1.0,0.6040601143404881,0.7003065621656014,inf,44100,0.2584195420099527,0.16246463895599744,0.18133762828057567,0.18848210782795433,0.22197443680439405,"Springfield, IL",44100,2013_CBSA_CODE,2008 Q4,44100,Springfield - IL USA,0.0152115905657411,6547
2019,"Portland-Vancouver-Hillsboro, OR-WA",2013_CBSA_CODE,41750.0,856718.0,1616471.0,41750.0,372075.0,598410.0,0.0,1075401.0,2497894.0,2514939.0,1012235.0,3573295.0,2.7012767166324094,2.302541154337163,1.0,0.6471335452985595,0.7966498078391223,inf,38900,0.2263720384070371,0.10865769132900208,0.24080969467199242,0.2332903008924757,0.21154218774439196,"Portland-Vancouver-Hillsboro, OR-WA",38900,2013_CBSA_CODE,2019 Q4,38900,Portland - OR USA,0.031994454562664,202157
2021,"San Jose-Sunnyvale-Santa Clara, CA",2013_CBSA_CODE,34860.0,771530.0,1079962.0,34860.0,287532.0,363062.0,0.0,827481.0,1577728.0,1886352.0,685454.0,2405209.0,2.974593871019275,2.6832839475258408,1.0,0.6845045533830927,0.9323839459757989,inf,41940,0.2366777701450365,0.08069938952471065,0.24357056757352274,0.24895856285562454,0.20990629009889442,"San Jose-Sunnyvale-Santa Clara, CA",41940,2013_CBSA_CODE,2021 Q4,41940,San Jose - CA USA,0.0775410458445549,153884
2009,"Napa, CA",2013_CBSA_CODE,2775.0,51491.0,80364.0,2775.0,18075.0,30939.0,0.0,54358.0,126694.0,134630.0,51789.0,181052.0,2.5974983031125762,2.848741355463347,1.0,0.6343157529164759,0.9472570734758453,inf,34900,0.32681439474859686,0.12052591715057,0.14722961294206754,0.24986890912975082,0.16721368782894097,"Napa, CA",34900,2013_CBSA_CODE,2009 Q4,34900,Napa - CA USA,-0.0456425398588181,4961
2011,"Baltimore-Columbia-Towson, MD",2013_CBSA_CODE,66582.0,805859.0,1808323.0,66582.0,336741.0,668324.0,0.0,1012725.0,2858088.0,2680764.0,1071647.0,3870813.0,2.7057579856476797,2.393112213837935,1.0,0.6327037515989711,0.7957332938359377,inf,12580,0.2806768926077639,0.1149766894704905,0.2031397552177242,0.2138699201721393,0.20157124261192094,"Baltimore-Columbia-Towson, MD",12580,2013_CBSA_CODE,2011 Q4,12580,Baltimore - MD USA,0.0169565919786692,175670
2008,"Hammond, LA",2013_CBSA_CODE,1562.0,38197.0,77277.0,1562.0,15624.0,29925.0,0.0,49626.0,119676.0,117036.0,47111.0,169302.0,2.582355889724311,2.4447644649257554,1.0,0.645718439787426,0.7696973360738323,inf,25220,0.30591407702175566,0.19729298112417207,0.19721444092467996,0.1652485797313925,0.14158179961777104,"Hammond, LA",25220,2013_CBSA_CODE,2008 Q4,25220,Hammond - LA USA,-0.0124872196465731,2633
2022,"Wichita Falls, TX",2013_CBSA_CODE,11924.0,43294.0,74771.0,11924.0,20231.0,29980.0,0.0,61382.0,120722.0,129989.0,62135.0,182104.0,2.4940293529019346,2.139983194108052,1.0,0.6193651529961399,0.705320778078264,inf,48660,0.2919111193236938,0.15907516053032753,0.198664942024299,0.16709012796230424,0.18924100337229177,"Wichita Falls, TX",48660,2013_CBSA_CODE,2022 Q4,48660,Wichita Falls - TX USA,0.0460328571498394,6550
2020,"Ann Arbor, MI",2013_CBSA_CODE,20189.0,115970.0,230463.0,20189.0,56061.0,89808.0,0.0,168778.0,385977.0,366622.0,166058.0,554755.0,2.566174505611972,2.068639517668254,1.0,0.5970899820455623,0.6871156193342735,inf,11460,0.14219194619298095,0.26660343192204883,0.2753039579201518,0.18091747865827368,0.1592135897214797,"Ann Arbor, MI",11460,2013_CBSA_CODE,2020 Q4,11460,Ann Arbor - MI USA,0.0123868882656097,30124
2017,"Baltimore-Columbia-Towson, MD",2013_CBSA_CODE,68205.0,817770.0,1873034.0,68205.0,348423.0,687118.0,0.0,1047157.0,2954237.0,2759009.0,1103746.0,4001394.0,2.7259277154724515,2.347060900112794,1.0,0.6340161605179273,0.780943067753928,inf,12580,0.2462464996270345,0.09840908812991428,0.2177189185223229,0.21748780219377087,0.23827726622399942,"Baltimore-Columbia-Towson, MD",12580,2013_CBSA_CODE,2017 Q4,12580,Baltimore - MD USA,0.0165007691830397,193661
2008,"San Francisco-Oakland-Hayward, CA",2013_CBSA_CODE,80422.0,1647414.0,2546225.0,80422.0,675059.0,890939.0,0.0,1873821.0,3682779.0,4274061.0,1646420.0,5556600.0,2.857911708882426,2.440400024294173,1.0,0.6913868575877076,0.879173624375007,inf,41860,0.21898988353868548,0.11162949932439568,0.20717318172602636,0.25649533147102066,0.22402079865777516,"San Francisco-Oakland-Hayward, CA",41860,2013_CBSA_CODE,2008 Q4,41860,San Francisco - CA USA,0.0328085012733936,156292
2018,"Youngstown-Warren-Boardman, OH-PA",2013_CBSA_CODE,17566.0,150314.0,370915.0,17566.0,69606.0,157872.0,0.0,215870.0,640045.0,538795.0,245044.0,855915.0,2.349466656531874,2.1594977444473176,1.0,0.5795139404260637,0.6963172279612729,inf,49660,0.2741062043455699,0.1325159333129316,0.16756922176244396,0.18416780872041194,0.2550660617108187,"Youngstown-Warren-Boardman, OH-PA",49660,2013_CBSA_CODE,2018 Q4,49660,Youngstown - OH USA,0.0235557444393635,17873
2015,"Wausau, WI",2013_CBSA_CODE,1940.0,30470.0,103678.0,1940.0,13038.0,41520.0,0.0,39068.0,171087.0,136088.0,56498.0,210155.0,2.4970616570327553,2.337014879582758,1.0,0.6059957799248336,0.7799221869560766,inf,48140,0.2993764358385297,0.12011814899901542,0.1906793567443387,0.18254020347883163,0.20836888743025928,"Wausau, WI",48140,2013_CBSA_CODE,2015 Q4,48140,Wausau - WI USA,0.0143035864457488,4530
2016,"Lawrence, KS",2013_CBSA_CODE,8555.0,44841.0,66285.0,8555.0,23379.0,22193.0,0.0,71607.0,99452.0,119681.0,54127.0,171059.0,2.9867525796422294,1.9180033363274733,1.0,0.666502433334674,0.6262097280992082,inf,29940,0.14997435382796995,0.31743270667469503,0.23980285899065587,0.11072456011239713,0.19096362703775563,"Lawrence, KS",29940,2013_CBSA_CODE,2016 Q4,29940,Lawrence - KS USA,0.0284513551741838,10616
2021,"Springfield, IL",2013_CBSA_CODE,2857.0,47605.0,143589.0,2857.0,24351.0,60063.0,0.0,74350.0,244888.0,194051.0,87271.0,319238.0,2.3906398281804107,1.9549505153792452,1.0,0.586345594720852,0.6402824478816409,inf,44100,0.23844134019535762,0.1308476000420124,0.17246087595840773,0.203592059657599,0.2763995378636698,"Springfield, IL",44100,2013_CBSA_CODE,2021 Q4,44100,Springfield - IL USA,0.0561933554708958,7576
2020,"Eau Claire, WI",2013_CBSA_CODE,6827.0,34334.0,107161.0,6827.0,17456.0,39017.0,0.0,52508.0,171079.0,148322.0,63300.0,223587.0,2.7465207473665325,1.9668881759853345,1.0,0.6263831329385839,0.653881313323684,inf,20740,0.16531717830721734,0.2885769208364886,0.12049280596493273,0.20291838993417605,0.22572377235393487,"Eau Claire, WI",20740,2013_CBSA_CODE,2020 Q4,20740,Eau Claire - WI USA,0.0139116384088993,5948
2016,"San Francisco-Oakland-Hayward, CA",2013_CBSA_CODE,80044.0,2015864.0,2582692.0,80044.0,786245.0,905539.0,0.0,2175699.0,3761883.0,4678600.0,1771828.0,5937582.0,2.8521046581097003,2.5639132840272434,1.0,0.6865423512639813,0.9265362534063766,inf,41860,0.2170577975498347,0.08755253330581825,0.243333379632753,0.25378993821011736,0.22097968910601112,"San Francisco-Oakland-Hayward, CA",41860,2013_CBSA_CODE,2016 Q4,41860,San Francisco - CA USA,-0.00121327373199165,168987
2006,"Dayton, OH",2013_CBSA_CODE,24934.0,235422.0,538871.0,24934.0,105971.0,219032.0,0.0,328291.0,899654.0,799227.0,349937.0,1227945.0,2.4602386865846086,2.221570052184088,1.0,0.5989758284851732,0.7171137801523648,inf,19380,0.30015461596622234,0.15281494507735047,0.17823737798506512,0.20796696995183117,0.1783817994919761,"Dayton, OH",19380,2013_CBSA_CODE,2006 Q4,19380,Dayton - OH USA,0.019267039373517,45788
2015,"Winston-Salem, NC",2013_CBSA_CODE,12544.0,216627.0,411425.0,12544.0,87071.0,164197.0,0.0,279530.0,670589.0,640596.0,263812.0,950119.0,2.5056791536995195,2.487935133396883,1.0,0.6135278091349545,0.7749686974564447,inf,49180,0.2917734169794162,0.12015584391604002,0.17991293790709376,0.21398994585162515,0.2079888471889469,"Winston-Salem, NC",49180,2013_CBSA_CODE,2015 Q4,49180,Winston-Salem - NC USA,0.0297853108495474,29900
2017,"Portland-South Portland, ME",2013_CBSA_CODE,11994.0,121518.0,398935.0,11994.0,56068.0,160047.0,0.0,159430.0,639957.0,532447.0,228109.0,799387.0,2.492611545358551,2.1673325247913247,1.0,0.6233778206973281,0.7622028476447343,inf,38860,0.19416053588768742,0.13051564377293898,0.23193271778666535,0.17581757435112494,0.2791191428430356,"Portland-South Portland, ME",38860,2013_CBSA_CODE,2017 Q4,38860,Portland - ME USA,0.0131871812045574,14959
2010,"Las Vegas-Henderson-Paradise, NV",2013_CBSA_CODE,20832.0,864729.0,1068383.0,20832.0,314828.0,384129.0,0.0,1022734.0,1626271.0,1953944.0,719789.0,2649005.0,2.7813130484811093,2.7466711982415797,1.0,0.6569526235172367,0.8455072384412761,inf,29820,0.2947420521342525,0.11428898533529001,0.19276096904348067,0.22682482026160797,0.18804850999561712,"Las Vegas-Henderson-Paradise, NV",29820,2013_CBSA_CODE,2010 Q4,29820,Las Vegas - NV USA,-0.0210856385529041,154362
2009,"York-Hanover, PA",2013_CBSA_CODE,8952.0,91485.0,328404.0,8952.0,39108.0,126261.0,0.0,127447.0,522638.0,428841.0,174321.0,650085.0,2.6009931807921687,2.339291193617674,1.0,0.6283584431288961,0.7178278029298454,inf,49620,0.2606766136525113,0.11975733726840465,0.20136634420943325,0.18446739902716291,0.24983330600644915,"York-Hanover, PA",49620,2013_CBSA_CODE,2009 Q4,49620,York - PA USA,-0.0289508458226919,9762
2017,"Wilmington, NC",2013_CBSA_CODE,8074.0,93354.0,186716.0,8074.0,41853.0,76129.0,0.0,135020.0,322500.0,288144.0,126056.0,457520.0,2.4526264629773147,2.2305211095978783,1.0,0.5789643410852713,0.6914086801955266,inf,48900,0.21355271332776313,0.16684876920110547,0.19905949396919254,0.19638151552156308,0.2349336932536367,"Wilmington, NC",48900,2013_CBSA_CODE,2017 Q4,48900,Wilmington - NC USA,0.0121453385800123,18333
2024,"Baton Rouge, LA",2013_CBSA_CODE,28494.0,230682.0,603028.0,28494.0,102571.0,232329.0,0.0,325591.0,973029.0,862204.0,363394.0,1298620.0,2.595577822828833,2.2489982548673604,1.0,0.6197430909047932,0.7085023848939314,inf,12940,0.26225713319634825,0.1668097207411068,0.2069428910794947,0.20517855749473302,0.1776644905107464,"Baton Rouge, LA",12940,2013_CBSA_CODE,2024 Q4,12940,Baton Rouge - LA USA,0.0016804279293865,43776
2006,"Orlando-Kissimmee-Sanford, FL",2013_CBSA_CODE,29542.0,622068.0,1332799.0,29542.0,250044.0,499886.0,0.0,783076.0,2071866.0,1984409.0,779472.0,2854942.0,2.666205894944047,2.48783414119115,1.0,0.6432843629848648,0.7943903273756315,inf,36740,0.2812747159474527,0.1443202350868394,0.21871724634605863,0.22416198872149026,0.14747583865429503,"Orlando-Kissimmee-Sanford, FL",36740,2013_CBSA_CODE,2006 Q4,36740,Orlando - FL USA,0.0720681771636009,119830
2005,"San Jose-Sunnyvale-Santa Clara, CA",2013_CBSA_CODE,0.0,610787.0,1060711.0,,230343.0,349687.0,,673616.0,1488695.0,1671498.0,,,3.033315507868465,2.6516412480518183,,0.7125106217190224,0.9067287594118905,,41940,0.2738728885847276,0.10575699875734094,0.22225751366679383,0.2655770342197853,0.1615538641130214,"San Jose-Sunnyvale-Santa Clara, CA",41940,2013_CBSA_CODE,2005 Q4,41940,San Jose - CA USA,0.0296154692769051,116176
2021,"Iowa City, IA",2013_CBSA_CODE,6302.0,52726.0,95882.0,6302.0,24795.0,36506.0,0.0,75059.0,159972.0,154910.0,67603.0,235031.0,2.6264723607078286,2.1264771123210324,1.0,0.5993673892931263,0.7024607308916986,inf,26980,0.13092212570648257,0.3252664719493229,0.22948829799339984,0.15060880779880895,0.17086446914235862,"Iowa City, IA",26980,2013_CBSA_CODE,2021 Q4,26980,Iowa City - IA USA,0.0186443142592907,9877
2024,"Anchorage, AK",2013_CBSA_CODE,13826.0,127859.0,327607.0,13826.0,54513.0,119150.0,0.0,171790.0,484992.0,469292.0,187489.0,656782.0,2.7495342005874948,2.345477225615908,1.0,0.6754894926101874,0.7442749869026136,inf,11260,0.26673132122103255,0.10757944298015783,0.26573021844375444,0.19899264033036393,0.17885326805308974,"Anchorage, AK",11260,2013_CBSA_CODE,2024 Q4,11260,Anchorage - AK USA,0.0384005457162857,13101
2018,"Columbia, SC",2013_CBSA_CODE,32733.0,257965.0,541398.0,32733.0,103072.0,212022.0,0.0,327483.0,898364.0,832096.0,347827.0,1225847.0,2.553499165180972,2.502765057435579,1.0,0.6026488149569662,0.787720278609882,inf,17900,0.2793014556238249,0.15488147616924777,0.20192661795204775,0.20869885449576492,0.17350803403562498,"Columbia, SC",17900,2013_CBSA_CODE,2018 Q4,17900,Columbia - SC USA,0.0334611721336842,37566
2011,"York-Hanover, PA",2013_CBSA_CODE,8856.0,102788.0,325015.0,8856.0,43595.0,124030.0,0.0,138504.0,514788.0,436659.0,176481.0,653292.0,2.6204547286946704,2.3577933249225826,1.0,0.6313569857883246,0.7421301911858141,inf,49620,0.27858310308596335,0.11243530373195315,0.18195703778651204,0.22233140055259368,0.2261158890142818,"York-Hanover, PA",49620,2013_CBSA_CODE,2011 Q4,49620,York - PA USA,0.0065606152638793,9770
2011,"Louisville/Jefferson County, KY-IN",2013_CBSA_CODE,25722.0,363078.0,830623.0,25722.0,150489.0,320408.0,0.0,466350.0,1340828.0,1219423.0,496619.0,1807178.0,2.59239157574093,2.4126547455295735,1.0,0.6194851241173365,0.7785525892569958,inf,31140,0.3084020513498477,0.11630834145830923,0.195820181889291,0.1948011171153306,0.19813648857821184,"Louisville/Jefferson County, KY-IN",31140,2013_CBSA_CODE,2011 Q4,31140,Louisville - KY USA,0.00816027447581291,68572
2010,"Providence-Warwick, RI-MA",2013_CBSA_CODE,54689.0,520724.0,1006585.0,54689.0,235624.0,370639.0,0.0,693595.0,1493238.0,1581998.0,660952.0,2186833.0,2.7158097232077574,2.209978609988796,1.0,0.6740954891316723,0.7507608907215306,inf,39300,0.24602860632503976,0.13049331315629778,0.18060623286040206,0.21058948694509952,0.24551777909218703,"Providence-Warwick, RI-MA",39300,2013_CBSA_CODE,2010 Q4,39300,Providence - RI USA,0.0161860622465611,53848
2007,"Monroe, LA",2013_CBSA_CODE,3902.0,50027.0,95531.0,3902.0,19140.0,33878.0,0.0,60050.0,138720.0,149460.0,56920.0,198770.0,2.8198535923017887,2.6137408568443052,1.0,0.6886606113033449,0.8330890924229809,inf,33740,0.3139504667479561,0.14819997201511184,0.17442581006256622,0.22156035740700022,0.16163271833210066,"Monroe, LA",33740,2013_CBSA_CODE,2007 Q4,33740,Monroe - LA USA,0.0274546183645725,5924
2020,"North Port-Sarasota-Bradenton, FL",2013_CBSA_CODE,10291.0,211505.0,633657.0,10291.0,87550.0,288105.0,0.0,263055.0,1065450.0,855453.0,385946.0,1328505.0,2.1993960535221535,2.4158195316961737,1.0,0.5947318034633253,0.8040333770504268,inf,35840,0.2437152785986147,0.08804047185645729,0.17566487789886764,0.18847308574265384,0.31777499349897165,"North Port-Sarasota-Bradenton, FL",35840,2013_CBSA_CODE,2020 Q4,35840,Sarasota - FL USA,0.0162393637001514,33376
2006,"Anchorage, AK",2013_CBSA_CODE,7818.0,125698.0,280042.0,7818.0,48568.0,94935.0,0.0,145974.0,378767.0,413558.0,151321.0,524741.0,2.9498288302522777,2.5880826881897545,1.0,0.7393516330620143,0.8610985517968953,inf,11260,0.2908956387532021,0.14770322519053605,0.19279543031710927,0.23079921717131538,0.155332622635205,"Anchorage, AK",11260,2013_CBSA_CODE,2006 Q4,11260,Anchorage - AK USA,0.0612049587070942,12383
2019,"Boston-Cambridge-Newton, MA-NH",2013_CBSA_CODE,167374.0,1604209.0,3153577.0,167374.0,718915.0,1152636.0,0.0,2046404.0,4738167.0,4925160.0,2038925.0,6784571.0,2.735969551532314,2.23143069764854,1.0,0.6655689847993961,0.7839160791319798,inf,14460,0.19523765294921047,0.1097307146388033,0.25348816768887344,0.21167316727433894,0.24781060323187315,"Boston-Cambridge-Newton, MA-NH",14460,2013_CBSA_CODE,2019 Q4,14460,Boston - MA USA,0.0382847897708416,244405
2008,"Mansfield, OH",2013_CBSA_CODE,6782.0,33413.0,84863.0,6782.0,14193.0,33747.0,0.0,44219.0,136783.0,125058.0,54722.0,181002.0,2.51468278661807,2.354188684562813,1.0,0.620420666310872,0.7556254098916755,inf,31900,0.3477089755484392,0.1248316523508814,0.18989614820578818,0.18286295753149973,0.18274324364768205,"Mansfield, OH",31900,2013_CBSA_CODE,2008 Q4,31900,Mansfield - OH USA,0.0136240907013416,3635
2017,"Iowa City, IA",2013_CBSA_CODE,7810.0,48512.0,92851.0,7810.0,23755.0,35435.0,0.0,72076.0,153876.0,149173.0,67000.0,225952.0,2.620318893749118,2.0421805935592507,1.0,0.6034144375991057,0.6730673178311782,inf,26980,0.1023870382585752,0.4437046503957784,0.22159465699208444,0.13811015831134565,0.11036444591029024,"Iowa City, IA",26980,2013_CBSA_CODE,2017 Q4,26980,Iowa City - IA USA,0.00573358917608857,8493
